Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
West,Sandy,Cotton,458.95933155799696,21.962675019478084,True,False,Rainy,90,4.752584853859768
West,Chalky,Rice,701.3093626642614,20.35207360542726,True,True,Rainy,73,6.724736588945559
West,Peaty,Soybean,118.26873844395604,34.863222482046254,False,False,Cloudy,113,1.9476196087932316
South,Silt,Maize,292.59112319011064,27.07593856266917,True,True,Sunny,63,5.335633436023762
South,Loam,Cotton,331.8065782525199,31.248241925088312,True,False,Cloudy,117,3.914735479480083
East,Clay,Maize,721.7687976974016,26.52650591953312,False,True,Rainy,121,5.195886119549835
North,Silt,Rice,185.23406755581567,26.761543040834148,True,True,Cloudy,95,3.870364154592002
West,Clay,Soybean,988.7048967462318,15.669208750383255,True,True,Cloudy,91,7.9515735480543315
North,Chalky,Cotton,966.117953328668,30.53684592107271,True,False,Cloudy,133,7.183853821554641
East,Silt,Rice,260.02250908994074,30.2899726806292,True,True,Rainy,114,5.203515909829228
South,Peaty,Rice,855.3158901927192,24.910911767709795,True,True,Sunny,101,8.42993623560363
West,Clay,Wheat,230.62132439813496,19.66440337998516,False,False,Rainy,128,1.6461031442733864
West,Silt,Soybean,660.2392209654296,15.040426833727606,False,True,Sunny,96,5.447250011107206
West,Loam,Barley,220.4160874804335,26.93347289646332,False,True,Sunny,71,2.6820268108143583
West,Peaty,Barley,655.3809260761055,38.763834255273856,True,True,Sunny,123,7.301078454172735
North,Chalky,Cotton,185.91988179536875,15.657636605462262,False,True,Rainy,115,2.84148074874556
South,Peaty,Soybean,558.1389479902857,37.87079831532018,False,True,Sunny,120,4.1573745607177885
South,Chalky,Maize,831.8389183354602,15.931600048655287,False,False,Sunny,67,4.022969700891967
North,Loam,Barley,540.0171733977544,36.72849821286293,True,True,Rainy,129,6.3904024140060205
East,Chalky,Barley,855.6987588896794,36.61564714600176,False,False,Rainy,64,4.708054341282098
South,Sandy,Wheat,697.260053633237,28.91359556809927,True,False,Sunny,132,4.98802124828524
West,Loam,Soybean,901.9620730591032,17.933927802860424,False,True,Sunny,83,6.400482438428961
East,Sandy,Maize,483.3826176707686,16.334859112380197,False,True,Sunny,143,4.30812535041778
North,Silt,Maize,103.68048902151833,19.351393207004648,False,False,Sunny,74,0.5984161512119146
West,Sandy,Wheat,697.3772374114305,28.93392664029298,False,False,Sunny,85,3.981895109358968
South,Clay,Cotton,422.3071243325408,27.03512208538426,False,False,Rainy,149,2.9082910149143806
North,Peaty,Soybean,884.6460949042807,39.59476058390217,False,False,Sunny,89,4.083615708021902
South,Loam,Cotton,887.6791754228444,30.770869807409163,True,True,Sunny,119,7.755380139495087
South,Clay,Maize,987.9529189552592,31.8228280368453,True,True,Rainy,81,8.040826485732198
East,Clay,Cotton,348.54906656256355,31.716189753085096,False,True,Sunny,91,3.607485711097128
North,Loam,Maize,824.1452466711947,26.81472944726249,False,True,Rainy,77,5.217910780965131
West,Chalky,Barley,756.6478734779892,17.991552037173406,True,False,Cloudy,115,5.922064525424721
West,Silt,Barley,211.50710799700065,35.64126346834617,False,False,Sunny,88,2.03321002321149
East,Silt,Maize,109.8766047111608,37.03754398291552,False,True,Cloudy,121,2.368115089147708
East,Chalky,Wheat,744.8228666980366,30.807229196537214,False,False,Rainy,114,4.381108671417021
East,Clay,Barley,489.0928817330022,27.796343152761423,True,False,Sunny,132,4.467957850568314
West,Silt,Rice,239.97825728654956,36.08724196475491,True,False,Sunny,128,3.3572885934747427
West,Silt,Barley,461.7942729508671,30.690865635201423,True,False,Sunny,73,3.8777965263054903
South,Peaty,Cotton,300.8758103594671,32.328214161288145,False,True,Cloudy,96,3.043459740717552
West,Chalky,Cotton,697.6488821837214,29.296761800079736,False,True,Sunny,114,4.943839869577646
West,Sandy,Rice,143.88090165197917,22.1763633319996,True,True,Cloudy,80,3.814445924410648
West,Chalky,Rice,647.8614115868867,21.45449981705867,False,False,Rainy,134,3.529573006000287
East,Silt,Barley,361.4802441787946,28.673270489904844,True,True,Rainy,120,4.606789553811109
North,Loam,Cotton,544.5440110294037,23.947347481353347,True,False,Rainy,114,5.440044455564489
West,Loam,Maize,307.8432082313405,29.033544710016336,False,True,Rainy,103,3.569217353584712
West,Sandy,Maize,515.3801628758886,17.32355206180131,True,False,Sunny,125,4.109011371400364
South,Chalky,Maize,747.58333423946,24.146567244125663,True,True,Cloudy,137,6.379198776688424
South,Loam,Barley,868.5685077971616,28.202492006796795,False,False,Cloudy,84,4.281649922726723
North,Sandy,Barley,531.278333730254,17.134520248611672,True,False,Rainy,97,4.736115541465586
South,Sandy,Soybean,907.5894963791828,31.4929637907486,False,True,Rainy,105,5.2845298343063725
West,Clay,Soybean,820.1287974664968,16.158601940904955,False,False,Sunny,139,4.255374048248137
West,Loam,Rice,683.8194335334308,22.411131051299705,True,True,Sunny,72,5.992780425024338
North,Clay,Rice,146.1771920822943,37.80873228985303,True,True,Sunny,104,4.621040281712004
South,Sandy,Barley,158.81716286260882,24.43224344947339,True,False,Rainy,86,3.313360714006328
North,Loam,Soybean,944.0714197466962,36.3843578947774,False,True,Rainy,112,6.754812510554981
East,Chalky,Rice,897.8731731820217,24.8040381023032,True,True,Sunny,113,7.023761623847731
West,Chalky,Cotton,230.1647923689115,18.995050961594924,True,False,Sunny,96,3.116889195740582
West,Clay,Barley,347.0533596196416,26.0066960397298,False,True,Cloudy,128,4.701741289989558
North,Silt,Wheat,299.913781434797,27.00215363017749,True,True,Sunny,97,5.510636358925366
West,Loam,Cotton,734.0082587125097,25.355531615010012,False,False,Cloudy,94,4.332346234958608
South,Chalky,Soybean,674.3577277475796,25.350452347608407,False,False,Sunny,81,4.095740428345304
North,Peaty,Barley,790.398076244135,17.377003872425966,True,True,Sunny,111,7.537347171145524
East,Sandy,Cotton,793.7515956125405,17.345410199207894,False,False,Sunny,108,4.024197630734622
East,Peaty,Rice,361.4752233035382,30.677332864349083,True,True,Cloudy,71,6.305453210424629
South,Silt,Rice,232.63426552347133,38.22249288154149,False,True,Cloudy,63,2.957746582005129
South,Peaty,Rice,867.160844271754,26.633327013326603,True,True,Cloudy,103,7.296126989142741
North,Sandy,Maize,174.685315805156,26.251681394339663,True,True,Sunny,118,4.285547376933863
West,Peaty,Cotton,783.4719914810455,38.285507561992034,False,False,Rainy,83,4.859267073997985
East,Silt,Soybean,817.5454457751646,39.92051640930359,False,False,Cloudy,113,4.3767689798834
West,Sandy,Barley,806.7283272842087,38.59335692467809,False,False,Rainy,143,5.680597541235343
North,Peaty,Maize,792.4705385567624,30.770595200932437,True,True,Rainy,81,6.682465299194615
South,Peaty,Wheat,285.825233982568,28.69898467538558,False,True,Cloudy,101,3.1779266551930374
North,Sandy,Maize,974.211790199461,31.86299855515249,True,True,Sunny,115,8.619846403834002
West,Sandy,Cotton,408.327578160348,23.094568774416445,False,False,Sunny,89,2.099603894588188
East,Silt,Wheat,403.6808476287165,28.64341291015285,False,True,Rainy,96,3.1964879715539403
North,Silt,Rice,472.4196151649542,27.86494739317593,False,False,Rainy,114,3.076721775600197
South,Clay,Maize,477.5126308153909,34.819679822841245,True,True,Cloudy,82,5.572912826016746
North,Loam,Cotton,107.4716127708964,39.16419989121048,True,False,Rainy,120,3.23745874814804
South,Silt,Cotton,638.9316636801802,37.598385062682055,True,False,Sunny,115,6.25129961338258
East,Clay,Soybean,429.0336873941125,34.511976972402834,True,True,Sunny,148,5.447166874571439
South,Peaty,Wheat,596.1353211031382,20.93549198810674,True,False,Sunny,77,4.334992841128057
North,Chalky,Wheat,110.97960921935714,31.300894669321213,False,True,Cloudy,125,2.053461245612679
West,Peaty,Rice,578.0566457137621,23.380409777269303,True,False,Cloudy,70,4.59761871181934
North,Chalky,Rice,934.6610861646222,36.19190775806115,False,False,Cloudy,77,5.464613682964736
South,Clay,Maize,766.7444664048706,27.359422102465015,True,False,Cloudy,67,5.342350129364495
South,Silt,Barley,167.40403386084935,39.15184266829092,True,False,Rainy,67,2.7038052062184543
East,Silt,Wheat,238.87719421674583,26.84671416956969,True,False,Rainy,72,2.8465746645233403
North,Silt,Rice,258.7101944322744,21.107379480241317,True,True,Rainy,126,4.454357140553734
South,Peaty,Soybean,196.77462211311845,39.69250755534735,False,False,Cloudy,87,1.5351566903161895
South,Peaty,Rice,283.9572584617165,28.58636991440157,True,False,Rainy,123,3.097045350771481
West,Sandy,Cotton,361.31487040329375,27.15132193618968,False,True,Sunny,144,3.8457750501712256
North,Silt,Cotton,749.8767051079716,27.381423309411044,True,True,Rainy,67,7.22573833565107
North,Chalky,Rice,367.2754878449172,31.29480489913872,True,True,Cloudy,73,4.899372016702293
East,Peaty,Cotton,690.9168191571292,39.51605933375445,False,True,Sunny,140,4.733820012875002
North,Chalky,Cotton,134.46909399012938,28.82843613159759,False,False,Rainy,140,1.1430393576554652
South,Clay,Soybean,896.0207778623707,19.246840985105923,False,True,Cloudy,128,6.450541568969785
North,Clay,Rice,699.0543241396266,35.69244087827649,True,True,Cloudy,91,7.366104507192702
West,Peaty,Wheat,118.37988961650066,27.536539891499125,True,False,Sunny,72,2.7817081796891805
East,Chalky,Wheat,135.25601315961575,30.646873572479898,False,True,Sunny,106,2.3278709372169284
North,Loam,Wheat,154.7263500719656,23.736045810550067,True,False,Sunny,117,2.1847235714114674
South,Loam,Wheat,692.2417696810094,37.56981445338212,True,False,Sunny,88,4.668307436566852
East,Loam,Barley,719.0688980807623,36.32821791197662,False,False,Cloudy,101,4.4876995097605175
South,Silt,Maize,285.27108659173894,26.53471192790835,True,False,Cloudy,119,3.118500911829888
North,Clay,Soybean,785.6465881250111,23.570032016319622,False,False,Rainy,128,4.043611018086295
East,Sandy,Cotton,713.7986921301563,32.35982999543058,False,False,Sunny,129,3.717785242890117
South,Clay,Rice,936.715843725974,33.45921858831675,True,False,Cloudy,132,7.158799532262843
North,Chalky,Maize,154.51323136115735,30.088910073922868,False,True,Rainy,147,2.771461045595544
North,Loam,Soybean,436.79229425480935,30.38648951644997,False,True,Cloudy,88,3.575371016361327
North,Silt,Rice,529.593849546523,21.02192177465919,False,False,Cloudy,98,2.676836112902228
North,Silt,Maize,829.6129704984926,17.699961825612128,True,True,Cloudy,94,6.2375490429317
South,Loam,Cotton,962.292560254784,20.181343680832324,True,False,Cloudy,134,6.021832501647304
South,Chalky,Cotton,197.0892455408758,21.61454754628174,False,True,Cloudy,84,2.4576255187172524
East,Silt,Rice,176.12653388760924,16.23546894952443,True,True,Rainy,112,3.593465167277801
South,Sandy,Cotton,585.4167343484924,15.618127544285349,True,True,Cloudy,134,5.707864124191585
South,Clay,Maize,636.8034492900298,18.666930428792163,True,True,Cloudy,145,6.203393476458691
North,Clay,Rice,558.7893403505994,34.75518361057222,False,False,Sunny,133,3.442680975033432
South,Chalky,Cotton,965.3730918617882,37.56927093728751,True,True,Sunny,138,7.3188031246769345
North,Sandy,Soybean,880.4546862529761,23.441128744534296,False,False,Sunny,120,4.325485862675393
East,Loam,Rice,337.128878827613,37.88646093597863,False,True,Sunny,131,4.003952316423165
West,Sandy,Wheat,896.0318169564322,32.54155679582426,True,False,Rainy,94,6.286513912651127
North,Loam,Rice,921.102666665306,37.46433975468943,True,True,Rainy,113,8.661913144052384
East,Peaty,Soybean,810.0117472758359,35.48475129595189,False,True,Rainy,110,6.26060971860467
North,Peaty,Rice,469.8746265651927,25.734544298280447,True,False,Sunny,127,3.4689681138426804
North,Chalky,Soybean,482.4675187176842,21.466076226684788,True,False,Rainy,61,4.434517349011217
East,Silt,Rice,865.4580721715486,26.815858356920124,False,True,Cloudy,62,7.121316927452415
West,Silt,Barley,750.3967415489869,36.12263492536791,True,True,Sunny,131,6.549123635071135
North,Clay,Rice,815.9780183401682,17.053598963348048,False,False,Rainy,149,4.542393405951049
South,Clay,Soybean,962.0196938410692,34.80889208700265,True,False,Sunny,74,6.772442508360397
East,Sandy,Wheat,434.3404749921196,34.72726225684388,False,True,Rainy,147,2.7229596033914474
North,Silt,Barley,599.0898712958443,29.225773186680332,True,True,Cloudy,126,6.484618583426732
West,Clay,Barley,623.3701586879364,19.639597194267637,False,False,Sunny,132,3.899464141109215
West,Loam,Soybean,114.34051019539436,22.31776397917962,False,True,Rainy,104,3.08751271494035
East,Chalky,Cotton,269.2871069154425,15.847046380990726,False,True,Sunny,114,3.5079157863849444
North,Silt,Maize,386.93758419502745,34.52950238311725,False,False,Rainy,121,3.461621798330953
West,Loam,Wheat,926.9037826074195,23.599685952115465,False,True,Rainy,107,5.078906521086677
West,Sandy,Rice,182.89576378524612,15.803643983088664,False,False,Rainy,95,2.061264212122303
West,Clay,Wheat,561.46949500381,28.257592777198944,True,False,Cloudy,101,5.5802850842561424
East,Loam,Barley,441.0038986461366,37.73599797129722,True,True,Rainy,113,5.260141674973102
East,Peaty,Soybean,340.10164578094043,35.489662738616865,False,False,Sunny,139,1.9182567654585327
West,Clay,Maize,388.86248167109454,26.38368026254443,True,True,Sunny,81,5.772645402460622
East,Sandy,Wheat,803.8340142756357,36.28228414392251,True,False,Cloudy,64,6.338006665054937
North,Silt,Soybean,136.3047907903533,28.19001200431442,False,True,Sunny,110,2.219633227989464
West,Clay,Soybean,908.4555387409348,37.39613165952571,False,False,Sunny,98,5.6098297039814256
North,Peaty,Cotton,851.5483534745488,15.848418711822193,False,False,Cloudy,106,5.492382772448618
North,Peaty,Maize,332.2470996150488,20.6426665954083,False,False,Cloudy,99,2.424139027445912
South,Loam,Cotton,399.8098712568789,37.99013723734743,True,True,Rainy,125,5.757038580253414
West,Silt,Soybean,720.2854016299289,18.92146490843592,True,False,Cloudy,87,4.895852009523981
North,Chalky,Cotton,292.81217123523885,29.31160133346572,False,False,Cloudy,72,2.60773366497416
South,Sandy,Wheat,814.4408873814716,34.6206994881223,False,True,Rainy,137,6.302736234360068
South,Clay,Maize,282.8882399272612,17.846528272341008,False,True,Cloudy,134,3.106929355171795
East,Clay,Cotton,450.6735857392344,35.12300252298596,True,False,Cloudy,79,4.779129577107851
West,Peaty,Barley,308.6875105224234,20.58594426820017,False,True,Cloudy,76,3.318158535882905
North,Peaty,Soybean,743.7959920275055,25.47559697090748,True,True,Sunny,67,7.121906477972312
East,Chalky,Soybean,460.8128327219902,23.47489258784045,False,True,Rainy,94,4.351493256689291
North,Clay,Maize,431.6310325715695,35.93987224113233,True,False,Cloudy,61,4.837354247796178
South,Loam,Barley,414.4306358469922,15.98865000737359,False,True,Sunny,104,4.455491249614491
West,Clay,Soybean,926.0837315768338,25.31536061350166,True,False,Sunny,146,6.485552540723909
North,Silt,Wheat,632.9974865752873,30.685305610718476,False,True,Sunny,85,5.327175058554291
South,Peaty,Maize,461.9783087810503,22.888879905943835,True,False,Sunny,143,4.331037983406722
East,Clay,Maize,869.5174120221072,29.384425669590023,False,False,Sunny,78,5.371138014617521
South,Loam,Soybean,878.9466541790173,36.21286674083424,False,False,Sunny,98,4.6735723357762655
North,Clay,Maize,684.2286723295978,31.2977405223682,False,False,Sunny,107,4.573745012811084
North,Chalky,Wheat,862.8788419323381,22.081843795930265,True,True,Rainy,149,7.549664220068776
South,Peaty,Wheat,634.9865624610287,18.76533531338084,True,True,Sunny,135,5.741925524831682
North,Sandy,Wheat,742.7777724566665,23.650490311017386,False,False,Cloudy,83,4.9718651870373645
West,Peaty,Barley,359.16371874621643,30.687844902411875,False,True,Cloudy,129,3.325271063930064
South,Clay,Barley,482.9825118595509,37.10578388428745,False,True,Cloudy,66,4.816318177803588
East,Sandy,Wheat,772.080765074669,18.73276240178605,False,True,Sunny,77,5.154874335453807
North,Sandy,Barley,287.9169388546537,21.233089107956825,True,True,Sunny,73,4.382243708313049
West,Peaty,Soybean,732.688305267822,17.82626560377964,True,True,Cloudy,113,6.029428865753027
North,Clay,Maize,242.9228575347092,29.081519075083108,True,True,Rainy,98,4.613665652976759
North,Clay,Cotton,609.4802215401025,15.93738191032903,True,False,Cloudy,119,4.647323733050253
West,Sandy,Barley,999.5615458529496,19.638370486882543,True,False,Rainy,88,7.881817197737934
South,Loam,Wheat,425.3804132971328,20.206171734107983,False,True,Rainy,99,3.99083460383996
East,Sandy,Wheat,799.4215516121876,24.06944622472432,False,False,Sunny,93,4.602564838356073
South,Chalky,Wheat,143.5769914851627,31.84888687296617,False,True,Sunny,105,2.5452746309097427
West,Chalky,Rice,847.0618888804938,20.55028682349912,True,False,Sunny,94,5.972786386433795
North,Chalky,Barley,816.8794180008699,30.497832004430823,True,False,Rainy,100,6.070906713101567
South,Peaty,Cotton,328.23348970566974,15.048412282950322,True,True,Rainy,100,5.23318126165736
North,Peaty,Cotton,389.2076074764475,35.27988727057036,False,True,Cloudy,100,3.951821963498877
North,Loam,Rice,596.4028140135251,27.41202773053678,True,True,Cloudy,78,5.9504909908637424
West,Sandy,Maize,184.7211442970322,33.7994819488782,True,True,Cloudy,87,4.645935364496574
East,Clay,Soybean,266.2019361626782,32.69456322050117,False,True,Cloudy,138,3.1030891957384314
South,Chalky,Rice,907.3999634841416,23.891037979053745,False,True,Cloudy,90,5.8853835128505
